"","lmEJ_glx10","glx10","glx20","ex10","ex20","glx_premium","ex_premium","pr_incr","rent_incr"
"1",877.082691749511,877.082691749511,932.540822463297,1394.07058137923,727.553979358053,0.940530077206385,1.91610604976591,2.0372618549927,909.764419826091
"2",1249.59392737809,1249.59392737809,909.525445253399,886.79239948093,1142.23470061819,1.37389661157852,0.77636618726518,0.565083413644339,-543.469125226042
"3",1839.72631422964,1839.72631422964,1337.14864312978,426.356720427095,1595.57894374814,1.37585774302811,0.267211297878844,0.194214335917274,-1482.42508984199
"4",1734.50489689272,1734.50489689272,878.89103255897,936.076774547148,1416.62789693634,1.97351529670584,0.660778159579904,0.33482292267147,-1153.75289792712
